INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 500198463
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x150078000, 0x150078200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x119800000,0x119802000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
#3740	REDUCE cov: 65 ft: 219 corp: 48/394b lim: 14 exec/s: 2 rss: 351Mb L: 10/14 MS: 1 EraseBytes-
#3787	NEW    cov: 65 ft: 220 corp: 49/408b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 2 CopyPart-InsertByte-
#3863	NEW    cov: 65 ft: 225 corp: 50/421b lim: 14 exec/s: 2 rss: 351Mb L: 13/14 MS: 1 CopyPart-
#3944	NEW    cov: 66 ft: 226 corp: 51/435b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 1 InsertRepeatedBytes-
#4008	NEW    cov: 73 ft: 233 corp: 52/445b lim: 14 exec/s: 2 rss: 351Mb L: 10/14 MS: 4 InsertRepeatedBytes-CMP-ChangeBit-CopyPart- DE: "\377\377"-
#4026	NEW    cov: 73 ft: 238 corp: 53/454b lim: 14 exec/s: 2 rss: 351Mb L: 9/14 MS: 3 InsertByte-ChangeByte-ChangeBinInt-
#4096	pulse  cov: 73 ft: 238 corp: 53/454b lim: 14 exec/s: 2 rss: 351Mb
#4153	REDUCE cov: 73 ft: 238 corp: 53/453b lim: 14 exec/s: 2 rss: 351Mb L: 9/14 MS: 2 CopyPart-EraseBytes-
#4170	REDUCE cov: 73 ft: 241 corp: 54/467b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 2 ShuffleBytes-CrossOver-
#4191	NEW    cov: 73 ft: 248 corp: 55/476b lim: 14 exec/s: 2 rss: 351Mb L: 9/14 MS: 1 ChangeBinInt-
#4232	NEW    cov: 76 ft: 251 corp: 56/490b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 1 InsertRepeatedBytes-
#4318	NEW    cov: 76 ft: 254 corp: 57/504b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 1 ChangeBit-
#4424	NEW    cov: 76 ft: 255 corp: 58/518b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 1 InsertRepeatedBytes-
#4518	NEW    cov: 76 ft: 258 corp: 59/531b lim: 14 exec/s: 2 rss: 351Mb L: 13/14 MS: 4 InsertRepeatedBytes-CopyPart-InsertByte-ChangeBinInt-
#4599	NEW    cov: 77 ft: 259 corp: 60/545b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 1 ChangeByte-
#4655	REDUCE cov: 77 ft: 260 corp: 61/557b lim: 14 exec/s: 2 rss: 351Mb L: 12/14 MS: 1 PersAutoDict- DE: "\377\377"-
#4667	REDUCE cov: 77 ft: 261 corp: 62/568b lim: 14 exec/s: 2 rss: 351Mb L: 11/14 MS: 2 ChangeBinInt-InsertByte-
#4880	NEW    cov: 78 ft: 262 corp: 63/581b lim: 14 exec/s: 2 rss: 351Mb L: 13/14 MS: 3 InsertRepeatedBytes-InsertRepeatedBytes-ChangeBinInt-
#4993	NEW    cov: 78 ft: 265 corp: 64/595b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 3 CrossOver-ChangeBinInt-CopyPart-
#5290	NEW    cov: 78 ft: 266 corp: 65/607b lim: 14 exec/s: 2 rss: 351Mb L: 12/14 MS: 2 CopyPart-EraseBytes-
#5291	NEW    cov: 78 ft: 267 corp: 66/617b lim: 14 exec/s: 2 rss: 351Mb L: 10/14 MS: 1 CrossOver-
#5292	NEW    cov: 78 ft: 276 corp: 67/630b lim: 14 exec/s: 2 rss: 351Mb L: 13/14 MS: 1 ChangeBit-
#5373	NEW    cov: 78 ft: 283 corp: 68/642b lim: 14 exec/s: 2 rss: 351Mb L: 12/14 MS: 1 CrossOver-
#5440	NEW    cov: 78 ft: 290 corp: 69/656b lim: 14 exec/s: 2 rss: 351Mb L: 14/14 MS: 2 ChangeBinInt-ChangeByte-
#5851	REDUCE cov: 78 ft: 290 corp: 69/654b lim: 17 exec/s: 2 rss: 351Mb L: 9/14 MS: 1 EraseBytes-
#5932	NEW    cov: 78 ft: 291 corp: 70/669b lim: 17 exec/s: 2 rss: 351Mb L: 15/15 MS: 1 InsertByte-
#5934	NEW    cov: 78 ft: 293 corp: 71/686b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 2 InsertByte-PersAutoDict- DE: "\377\377"-
#5990	NEW    cov: 78 ft: 296 corp: 72/702b lim: 17 exec/s: 2 rss: 351Mb L: 16/17 MS: 1 PersAutoDict- DE: "\377\377"-
#6056	REDUCE cov: 78 ft: 297 corp: 73/716b lim: 17 exec/s: 2 rss: 351Mb L: 14/17 MS: 1 CopyPart-
#6087	NEW    cov: 78 ft: 298 corp: 74/731b lim: 17 exec/s: 2 rss: 351Mb L: 15/17 MS: 1 CopyPart-
#6098	NEW    cov: 78 ft: 301 corp: 75/746b lim: 17 exec/s: 2 rss: 351Mb L: 15/17 MS: 1 CMP- DE: "\377\377\377\377"-
#6199	NEW    cov: 79 ft: 302 corp: 76/760b lim: 17 exec/s: 2 rss: 351Mb L: 14/17 MS: 1 InsertRepeatedBytes-
#6262	NEW    cov: 79 ft: 307 corp: 77/777b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 3 ChangeByte-PersAutoDict-ChangeByte- DE: "\377\377"-
#6334	NEW    cov: 79 ft: 308 corp: 78/793b lim: 17 exec/s: 2 rss: 351Mb L: 16/17 MS: 2 PersAutoDict-InsertByte- DE: "\377\377"-
#6347	NEW    cov: 79 ft: 311 corp: 79/810b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 3 ChangeBinInt-ChangeBit-CopyPart-
#6554	NEW    cov: 79 ft: 318 corp: 80/826b lim: 17 exec/s: 2 rss: 351Mb L: 16/17 MS: 2 ChangeBinInt-ChangeBit-
#6745	NEW    cov: 79 ft: 321 corp: 81/843b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 1 PersAutoDict- DE: "\377\377"-
#6814	NEW    cov: 79 ft: 322 corp: 82/856b lim: 17 exec/s: 2 rss: 351Mb L: 13/17 MS: 4 ChangeASCIIInt-ChangeBit-PersAutoDict-ChangeBit- DE: "\377\377\377\377"-
#6844	REDUCE cov: 79 ft: 322 corp: 82/852b lim: 17 exec/s: 2 rss: 351Mb L: 12/17 MS: 5 ChangeByte-EraseBytes-CopyPart-ChangeByte-EraseBytes-
#6875	NEW    cov: 79 ft: 323 corp: 83/869b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 1 CrossOver-
#6906	NEW    cov: 79 ft: 326 corp: 84/886b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 1 InsertRepeatedBytes-
#6938	NEW    cov: 84 ft: 331 corp: 85/903b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 2 CopyPart-CrossOver-
#7004	NEW    cov: 87 ft: 334 corp: 86/920b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 1 ChangeBit-
#7022	NEW    cov: 87 ft: 335 corp: 87/935b lim: 17 exec/s: 2 rss: 351Mb L: 15/17 MS: 3 EraseBytes-ShuffleBytes-InsertRepeatedBytes-
#7076	NEW    cov: 87 ft: 338 corp: 88/949b lim: 17 exec/s: 2 rss: 351Mb L: 14/17 MS: 4 ChangeBinInt-ChangeByte-InsertByte-PersAutoDict- DE: "\377\377\377\377"-
#7345	NEW    cov: 87 ft: 341 corp: 89/966b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 4 ChangeBit-ChangeASCIIInt-ChangeASCIIInt-CrossOver-
#7571	NEW    cov: 87 ft: 342 corp: 90/981b lim: 17 exec/s: 2 rss: 351Mb L: 15/17 MS: 1 ChangeBit-
#7583	NEW    cov: 87 ft: 347 corp: 91/998b lim: 17 exec/s: 2 rss: 351Mb L: 17/17 MS: 2 ChangeBit-CrossOver-
#7675	NEW    cov: 87 ft: 348 corp: 92/1014b lim: 17 exec/s: 2 rss: 351Mb L: 16/17 MS: 2 ShuffleBytes-ChangeBinInt-
#8156	NEW    cov: 87 ft: 349 corp: 93/1032b lim: 21 exec/s: 2 rss: 351Mb L: 18/18 MS: 1 CopyPart-
#8187	NEW    cov: 87 ft: 352 corp: 94/1052b lim: 21 exec/s: 2 rss: 351Mb L: 20/20 MS: 1 InsertRepeatedBytes-
#8192	pulse  cov: 87 ft: 352 corp: 94/1052b lim: 21 exec/s: 2 rss: 351Mb
#8382	NEW    cov: 88 ft: 353 corp: 95/1073b lim: 21 exec/s: 2 rss: 351Mb L: 21/21 MS: 5 ChangeByte-ChangeBinInt-PersAutoDict-PersAutoDict-ShuffleBytes- DE: "\377\377"-"\377\377"-
#8451	REDUCE cov: 88 ft: 353 corp: 95/1069b lim: 21 exec/s: 2 rss: 351Mb L: 11/21 MS: 4 ChangeByte-ShuffleBytes-InsertRepeatedBytes-EraseBytes-
#8452	REDUCE cov: 88 ft: 353 corp: 95/1067b lim: 21 exec/s: 2 rss: 351Mb L: 15/21 MS: 1 EraseBytes-
#8498	NEW    cov: 89 ft: 354 corp: 96/1085b lim: 21 exec/s: 2 rss: 351Mb L: 18/21 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#8800	NEW    cov: 89 ft: 359 corp: 97/1104b lim: 21 exec/s: 2 rss: 351Mb L: 19/21 MS: 2 ChangeByte-CMP- DE: "\377\377"-
#8900	NEW    cov: 90 ft: 360 corp: 98/1125b lim: 21 exec/s: 2 rss: 351Mb L: 21/21 MS: 5 ChangeBinInt-InsertByte-CrossOver-CrossOver-CopyPart-
#9266	NEW    cov: 90 ft: 361 corp: 99/1143b lim: 21 exec/s: 2 rss: 351Mb L: 18/21 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#9272	NEW    cov: 91 ft: 362 corp: 100/1157b lim: 21 exec/s: 2 rss: 351Mb L: 14/21 MS: 1 CrossOver-
#9399	NEW    cov: 91 ft: 363 corp: 101/1169b lim: 21 exec/s: 2 rss: 351Mb L: 12/21 MS: 2 ShuffleBytes-ChangeByte-
#9660	NEW    cov: 91 ft: 364 corp: 102/1188b lim: 21 exec/s: 2 rss: 351Mb L: 19/21 MS: 1 InsertRepeatedBytes-
#10111	NEW    cov: 91 ft: 367 corp: 103/1208b lim: 25 exec/s: 2 rss: 351Mb L: 20/21 MS: 1 ChangeASCIIInt-
#10199	NEW    cov: 91 ft: 368 corp: 104/1229b lim: 25 exec/s: 2 rss: 351Mb L: 21/21 MS: 3 PersAutoDict-InsertByte-InsertByte- DE: "\377\377\377\377"-
#10205	NEW    cov: 91 ft: 369 corp: 105/1248b lim: 25 exec/s: 2 rss: 351Mb L: 19/21 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#10264	NEW    cov: 91 ft: 380 corp: 106/1273b lim: 25 exec/s: 2 rss: 351Mb L: 25/25 MS: 4 ChangeByte-InsertRepeatedBytes-ShuffleBytes-CopyPart-
#10291	NEW    cov: 91 ft: 383 corp: 107/1296b lim: 25 exec/s: 2 rss: 351Mb L: 23/25 MS: 2 CrossOver-CrossOver-
#10327	NEW    cov: 91 ft: 386 corp: 108/1317b lim: 25 exec/s: 2 rss: 351Mb L: 21/25 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#10348	NEW    cov: 91 ft: 387 corp: 109/1342b lim: 25 exec/s: 2 rss: 351Mb L: 25/25 MS: 1 InsertRepeatedBytes-
#10395	NEW    cov: 91 ft: 388 corp: 110/1357b lim: 25 exec/s: 2 rss: 351Mb L: 15/25 MS: 2 EraseBytes-ChangeASCIIInt-
#10397	NEW    cov: 91 ft: 389 corp: 111/1377b lim: 25 exec/s: 2 rss: 351Mb L: 20/25 MS: 2 InsertByte-CopyPart-
#10516	NEW    cov: 91 ft: 392 corp: 112/1402b lim: 25 exec/s: 2 rss: 351Mb L: 25/25 MS: 4 CrossOver-ShuffleBytes-CrossOver-PersAutoDict- DE: "\377\377\377\377"-
#10642	NEW    cov: 91 ft: 393 corp: 113/1421b lim: 25 exec/s: 2 rss: 351Mb L: 19/25 MS: 1 PersAutoDict- DE: "\377\377"-
#10648	NEW    cov: 91 ft: 396 corp: 114/1444b lim: 25 exec/s: 2 rss: 351Mb L: 23/25 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#10712	NEW    cov: 92 ft: 397 corp: 115/1465b lim: 25 exec/s: 2 rss: 351Mb L: 21/25 MS: 4 PersAutoDict-ChangeBinInt-InsertByte-EraseBytes- DE: "\377\377\377\377"-
#10951	NEW    cov: 92 ft: 398 corp: 116/1487b lim: 25 exec/s: 2 rss: 361Mb L: 22/25 MS: 4 ChangeBit-PersAutoDict-InsertByte-InsertRepeatedBytes- DE: "\377\377"-
#10972	NEW    cov: 92 ft: 399 corp: 117/1509b lim: 25 exec/s: 2 rss: 361Mb L: 22/25 MS: 1 PersAutoDict- DE: "\377\377"-
#10999	REDUCE cov: 92 ft: 399 corp: 117/1508b lim: 25 exec/s: 2 rss: 361Mb L: 5/25 MS: 2 PersAutoDict-EraseBytes- DE: "\377\377\377\377"-
#11111	REDUCE cov: 92 ft: 399 corp: 117/1507b lim: 25 exec/s: 2 rss: 361Mb L: 13/25 MS: 2 PersAutoDict-EraseBytes- DE: "\377\377"-
#11138	NEW    cov: 92 ft: 400 corp: 118/1530b lim: 25 exec/s: 2 rss: 361Mb L: 23/25 MS: 2 InsertByte-CopyPart-
#11185	NEW    cov: 92 ft: 402 corp: 119/1548b lim: 25 exec/s: 2 rss: 361Mb L: 18/25 MS: 2 PersAutoDict-CrossOver- DE: "\377\377\377\377"-
#11194	NEW    cov: 92 ft: 403 corp: 120/1571b lim: 25 exec/s: 2 rss: 361Mb L: 23/25 MS: 4 PersAutoDict-CopyPart-CrossOver-InsertByte- DE: "\377\377"-
#11207	NEW    cov: 92 ft: 404 corp: 121/1595b lim: 25 exec/s: 2 rss: 361Mb L: 24/25 MS: 3 CrossOver-ShuffleBytes-ShuffleBytes-
#11274	NEW    cov: 92 ft: 405 corp: 122/1620b lim: 25 exec/s: 2 rss: 361Mb L: 25/25 MS: 2 ChangeBit-InsertRepeatedBytes-
#11556	NEW    cov: 92 ft: 406 corp: 123/1640b lim: 25 exec/s: 2 rss: 361Mb L: 20/25 MS: 2 CopyPart-CrossOver-
#11572	NEW    cov: 93 ft: 407 corp: 124/1658b lim: 25 exec/s: 2 rss: 361Mb L: 18/25 MS: 1 CopyPart-
#11718	NEW    cov: 93 ft: 410 corp: 125/1677b lim: 25 exec/s: 2 rss: 361Mb L: 19/25 MS: 1 InsertByte-
#11820	NEW    cov: 93 ft: 413 corp: 126/1700b lim: 25 exec/s: 2 rss: 361Mb L: 23/25 MS: 2 CrossOver-ChangeBit-
#11870	NEW    cov: 93 ft: 414 corp: 127/1725b lim: 25 exec/s: 2 rss: 361Mb L: 25/25 MS: 5 ChangeByte-ChangeBit-ChangeByte-InsertByte-CrossOver-
#11901	NEW    cov: 93 ft: 415 corp: 128/1748b lim: 25 exec/s: 2 rss: 361Mb L: 23/25 MS: 1 ChangeBit-
#11953	NEW    cov: 93 ft: 416 corp: 129/1765b lim: 25 exec/s: 2 rss: 361Mb L: 17/25 MS: 2 ShuffleBytes-EraseBytes-
#12132	REDUCE cov: 93 ft: 423 corp: 130/1787b lim: 25 exec/s: 2 rss: 361Mb L: 22/25 MS: 4 InsertByte-InsertByte-PersAutoDict-CopyPart- DE: "\377\377\377\377"-
#12189	REDUCE cov: 93 ft: 423 corp: 130/1784b lim: 25 exec/s: 2 rss: 361Mb L: 14/25 MS: 2 EraseBytes-CopyPart-
#12595	NEW    cov: 93 ft: 426 corp: 131/1802b lim: 29 exec/s: 2 rss: 361Mb L: 18/25 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#12692	NEW    cov: 93 ft: 427 corp: 132/1823b lim: 29 exec/s: 2 rss: 361Mb L: 21/25 MS: 2 InsertByte-CopyPart-
#12973	NEW    cov: 93 ft: 432 corp: 133/1848b lim: 29 exec/s: 2 rss: 361Mb L: 25/25 MS: 1 ChangeByte-
#13014	REDUCE cov: 93 ft: 432 corp: 133/1843b lim: 29 exec/s: 2 rss: 361Mb L: 18/25 MS: 1 EraseBytes-
#13040	NEW    cov: 93 ft: 433 corp: 134/1869b lim: 29 exec/s: 2 rss: 361Mb L: 26/26 MS: 1 InsertRepeatedBytes-
#13172	NEW    cov: 93 ft: 438 corp: 135/1893b lim: 29 exec/s: 2 rss: 361Mb L: 24/26 MS: 2 PersAutoDict-InsertRepeatedBytes- DE: "\377\377"-
#13233	NEW    cov: 93 ft: 439 corp: 136/1915b lim: 29 exec/s: 2 rss: 361Mb L: 22/26 MS: 1 InsertByte-
#13441	NEW    cov: 93 ft: 442 corp: 137/1944b lim: 29 exec/s: 2 rss: 361Mb L: 29/29 MS: 3 ChangeBit-ChangeBit-CopyPart-
#13512	NEW    cov: 93 ft: 443 corp: 138/1964b lim: 29 exec/s: 2 rss: 361Mb L: 20/29 MS: 1 CrossOver-
#13581	REDUCE cov: 93 ft: 443 corp: 138/1960b lim: 29 exec/s: 2 rss: 361Mb L: 19/29 MS: 4 ChangeBinInt-ShuffleBytes-PersAutoDict-EraseBytes- DE: "\377\377"-
#13622	NEW    cov: 93 ft: 444 corp: 139/1989b lim: 29 exec/s: 2 rss: 361Mb L: 29/29 MS: 1 CopyPart-
#13666	NEW    cov: 93 ft: 445 corp: 140/2005b lim: 29 exec/s: 2 rss: 361Mb L: 16/29 MS: 4 ChangeBit-ChangeBit-ChangeBit-EraseBytes-
#13742	NEW    cov: 94 ft: 446 corp: 141/2032b lim: 29 exec/s: 2 rss: 361Mb L: 27/29 MS: 1 InsertRepeatedBytes-
#14125	NEW    cov: 94 ft: 447 corp: 142/2054b lim: 29 exec/s: 2 rss: 361Mb L: 22/29 MS: 3 ShuffleBytes-ShuffleBytes-PersAutoDict- DE: "\377\377"-
#14177	NEW    cov: 94 ft: 448 corp: 143/2081b lim: 29 exec/s: 2 rss: 361Mb L: 27/29 MS: 2 ChangeByte-InsertRepeatedBytes-
